Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,Date,Tonnage,is_train,Recolte,day,month,year,irrigation_daily_mean,irrigation_daily_std,irrigation_daily_median,irrigation_daily_quantile_25th,irrigation_daily_quantile_75th,irrigation_daily_min,irrigation_daily_max,irrigation_cumulee_1,irrigation_cumulee_2,irrigation_cumulee_3,irrigation_cumulee_4,irrigation_cumulee_5,irrigation_cumulee_6,irrigation_cumulee_7,irrigation_cumulee_8,irrigation_cumulee_9,irrigation_cumulee_10,irrigation_cumulee_11,irrigation_cumulee_12,N_cumulee_1,P_cumulee_1,K_cumulee_1,N_cumulee_2,P_cumulee_2,K_cumulee_2,N_cumulee_3,P_cumulee_3,K_cumulee_3,N_cumulee_4,P_cumulee_4,K_cumulee_4,N_cumulee_5,P_cumulee_5,K_cumulee_5,N_cumulee_6,P_cumulee_6,K_cumulee_6,N_cumulee_7,P_cumulee_7,K_cumulee_7,N_cumulee_8,P_cumulee_8,K_cumulee_8,N_cumulee_9,P_cumulee_9,K_cumulee_9,N_cumulee_10,P_cumulee_10,K_cumulee_10,N_cumulee_11,P_cumulee_11,K_cumulee_11,N_cumulee_12,P_cumulee_12,K_cumulee_12,Date Plantation,Date Arrachage,Porte Greffe,Sup Debut Camp,Sup Plantee,Sup Arrachee,Sup Fin Camp,Tree Age,Days to Arrachage
21/22,HAOUZ,Marrakech,ORA,ORA2,20105,TR20105,2022-03-01,"14190,8",True,1,1,3,2022,36.11017131474104,12.53997815768647,34.2556,31.68645,38.2838,10.7842,96.4232,29.1807,400.9174,249.6851,130.0445,1095.6717999999998,1012.5702,0.0,0.0,0.0,0.0,0.0,0.0,2.31484005,0.967155,1.5855,16.20388035,6.770085,11.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-01-07,,PG5,1.054,0.0,0.0,1.054,6993.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10114,TR10000,2022-03-01,2363,True,0,1,3,2022,39.16932264150943,14.546762787164964,43.5067,24.8184,50.604775,8.7361,95.1539,724.8474,502.2757,473.7843,648.0096,905.9719,1394.5978999999998,1203.5951,1329.4741,1247.4244,1276.5117,1294.7284000000002,1111.1218,65.880546078,24.445169586999995,39.386862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774333,7.961742,2.6634960000000003,3.6333918,11.664615,6.0895128,10.0524096,20.5992,17.985783599999998,9.446826,19.35834,30.6770079,11.5057407,23.57748,43.199880750000005,12.1752627,26.307435,55.02199695,19.7129454,28.6873668,69.941452015,29.334189214999995,26.228071274,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10115,TR10000,2022-03-01,1037,True,1,1,3,2022,39.16932264150943,14.546762787164964,43.5067,24.8184,50.604775,8.7361,95.1539,724.8474,502.2757,473.7843,648.0096,905.9719,1394.5978999999998,1203.5951,1329.4741,1247.4244,1276.5117,1294.7284000000002,1111.1218,65.880546078,24.445169586999995,39.386862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774333,7.961742,2.6634960000000003,3.6333918,11.664615,6.0895128,10.0524096,20.5992,17.985783599999998,9.446826,19.35834,30.6770079,11.5057407,23.57748,43.199880750000005,12.1752627,26.307435,55.02199695,19.7129454,28.6873668,69.941452015,29.334189214999995,26.228071274,2007-05-25,,PG2,1.5718,0.0,0.0,1.5718,5394.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10124,TR10000,2022-03-01,"31813,7",True,0,1,3,2022,39.16932264150943,14.546762787164964,43.5067,24.8184,50.604775,8.7361,95.1539,724.8474,502.2757,473.7843,648.0096,905.9719,1394.5978999999998,1203.5951,1329.4741,1247.4244,1276.5117,1294.7284000000002,1111.1218,65.880546078,24.445169586999995,39.386862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774333,7.961742,2.6634960000000003,3.6333918,11.664615,6.0895128,10.0524096,20.5992,17.985783599999998,9.446826,19.35834,30.6770079,11.5057407,23.57748,43.199880750000005,12.1752627,26.307435,55.02199695,19.7129454,28.6873668,69.941452015,29.334189214999995,26.228071274,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10125,TR10000,2022-03-01,9893,True,0,1,3,2022,39.16932264150943,14.546762787164964,43.5067,24.8184,50.604775,8.7361,95.1539,724.8474,502.2757,473.7843,648.0096,905.9719,1394.5978999999998,1203.5951,1329.4741,1247.4244,1276.5117,1294.7284000000002,1111.1218,65.880546078,24.445169586999995,39.386862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774333,7.961742,2.6634960000000003,3.6333918,11.664615,6.0895128,10.0524096,20.5992,17.985783599999998,9.446826,19.35834,30.6770079,11.5057407,23.57748,43.199880750000005,12.1752627,26.307435,55.02199695,19.7129454,28.6873668,69.941452015,29.334189214999995,26.228071274,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10126,TR10000,2022-03-01,"20428,4",True,0,1,3,2022,39.16932264150943,14.546762787164964,43.5067,24.8184,50.604775,8.7361,95.1539,724.8474,502.2757,473.7843,648.0096,905.9719,1394.5978999999998,1203.5951,1329.4741,1247.4244,1276.5117,1294.7284000000002,1111.1218,65.880546078,24.445169586999995,39.386862544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774333,7.961742,2.6634960000000003,3.6333918,11.664615,6.0895128,10.0524096,20.5992,17.985783599999998,9.446826,19.35834,30.6770079,11.5057407,23.57748,43.199880750000005,12.1752627,26.307435,55.02199695,19.7129454,28.6873668,69.941452015,29.334189214999995,26.228071274,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10127,TR10000,2022-03-01,2423,True,0,1,3,2022,40.88859119496856,15.18527621757831,45.4164,25.9078,52.826,9.1195,99.3305,756.6635,524.3221,494.5796,676.4528,945.7385,1455.8111000000004,1256.4249000000002,1387.8293000000003,1302.1779,1332.5423,1351.5585,1159.8923,68.772269618,25.518152066,41.115687275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808317,8.311188,2.7803754,3.7928031,12.176595,6.3567261,10.493384700000002,21.50334,18.7751679,9.861321,20.208,32.02343175,12.010601100000002,24.612315,45.0959487,12.7094859,27.46212,57.4370505,20.5778898,29.946491100000003,73.01146592799999,30.621481321,27.379268638000003,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10212,TR10000,2022-03-01,7835,True,1,1,3,2022,39.18760628930818,14.468607820715734,43.41735,25.235775,50.6702,8.7928,96.5714,706.8487999999999,502.28039999999993,478.4852,647.5350999999998,907.3439,1396.2613,1205.2051,1317.1266,1251.8516,1307.8368999999998,1289.1585,1092.389,65.933326884,24.464754064000005,39.418417686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774954,7.968096,2.6656026,3.636264900000001,11.67393,6.094334099999999,10.060333500000002,20.615655000000004,18.0001128,9.4542558,19.37379,30.701460749999995,11.514780900000002,23.596290000000003,43.234392,12.1849293,26.32845,55.06609935,19.728606,28.7102643,69.997501375,29.357544521,26.249024626,2007-01-07,,PG2,1.6053,0.0,0.0,1.6053,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,10213,TR10000,2022-03-01,"68864,3",True,1,1,3,2022,39.18760628930818,14.468607820715734,43.41735,25.235775,50.6702,8.7928,96.5714,706.8487999999999,502.28039999999993,478.4852,647.5350999999998,907.3439,1396.2613,1205.2051,1317.1266,1251.8516,1307.8368999999998,1289.1585,1092.389,65.933326884,24.464754064000005,39.418417686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774954,7.968096,2.6656026,3.636264900000001,11.67393,6.094334099999999,10.060333500000002,20.615655000000004,18.0001128,9.4542558,19.37379,30.701460749999995,11.514780900000002,23.596290000000003,43.234392,12.1849293,26.32845,55.06609935,19.728606,28.7102643,69.997501375,29.357544521,26.249024626,2007-01-07,,PG2,1.6053,0.0,0.0,1.6053,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20118,TR20100,2022-03-01,26813,True,2,1,3,2022,36.69277264150944,14.860335654070756,37.5997,22.9266,47.217375,4.5853,87.5797,668.8616,414.2840000000001,455.0018,542.7650999999998,826.2757,1395.8648,1507.4263000000003,1314.6589,1222.8608,1235.2869,1124.5056,1020.6476,63.38755169400001,22.581815287,36.384564726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715302,7.354848,2.4604326,3.3563847,10.775445,5.6252739,9.286023900000002,19.028985,16.614769799999998,8.7265746,17.882730000000002,28.338584850000004,10.6284936,21.78027,39.90691005,11.2471527,24.30213,50.74536494999999,18.0268812,26.048992199999997,64.610133478,27.098112932,24.228804496,2007-07-07,,PG7,1.5718,0.0,0.0,1.5718,5351.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20133,TR20200,2022-03-01,"8393,3",True,2,1,3,2022,36.59266855345912,14.819786412213018,37.4971,22.8641,47.088575,4.5728,87.3408,667.0365,413.1543,453.7606,541.2845000000001,824.0215,1392.0569,1503.3134,1311.0723,1219.5244,1231.9167,1121.4374,1017.8629,63.214611814,22.520205467000004,36.285296931000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713358,7.334742,2.4537444,3.347253,10.746,5.6099538,9.260733299999998,18.976965,16.56945915,8.7028578,17.83383,28.2613017,10.5996345,21.720704999999995,39.79802505000001,11.2164135,24.23571,50.6069631,17.9775054,25.97776439999999,64.433726396,27.02422887,24.162585791,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20204,TR20200,2022-03-01,11105,True,2,1,3,2022,21.481007232704403,8.825603307500687,22.17705,13.47025,28.564425,4.9866,60.8359,360.4487,235.2606,259.5369,310.60990000000004,473.2237,799.3442,863.9331,745.4634,669.3005,675.5601,608.6484,543.0882,36.28110742900001,12.925144516999998,20.825418648000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409419,4.209636,1.4082612,1.9210608,6.16749,3.2197029,5.314960499999999,10.89153,9.50975235,4.9947654,10.2354,16.2200949,6.083359199999999,12.466185,22.8414312,6.4374009,13.909665,29.045066250000005,10.317812400000005,14.9094642,36.980845735,15.510127914,13.867701487,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20205,TR20200,2022-03-01,"22509,8",True,1,1,3,2022,13.906038993710691,5.713385307993099,14.356649999999998,8.72015,18.491575,3.2281,39.383,233.342,152.29889999999995,168.0149,201.0777,306.3482,517.467,559.2797,482.5865,433.2811,437.3335000000001,394.0173,351.5759,23.487096287,8.367278046000001,13.481634048999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265041,2.725134,0.91164,1.2435948,3.992565,2.0842833,3.4406379000000005,7.050704999999999,6.15622245,3.2333538,6.62595,10.50022455,3.9380502,8.07006,14.7866196,4.1672637,9.004515,18.80273235,6.6792942,9.6517362,23.939962866,10.040679653,8.977367204999998,2008-08-07,,PG6,0.72,0.0,0.0,0.72,4954.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20206,TR20200,2022-03-01,3857,True,2,1,3,2022,7.050133018867925,2.896594560528988,7.27855,4.42095,9.374925,1.6366,19.9665,118.3005,77.21310000000001,85.1808,101.9429,155.3138,262.34740000000005,283.54560000000004,244.66350000000003,219.6666,221.72120000000004,199.76040000000003,178.2431,11.907573923999998,4.242073209,6.834968103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13437,1.38162,0.4621733999999999,0.630435,2.0241300000000004,1.0566525,1.7441912999999996,3.57453,3.121092,1.6392042,3.35928,5.3234349,1.9964934,4.09146,7.49652555,2.1126084,4.5651150000000005,9.53259195,3.3860988,4.8933144,12.1370933,5.0902312510000005,4.551392281999999,2008-08-07,,PG6,2.0045,0.0,0.0,2.0045,4954.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20207,TR20200,2022-03-01,"24124,7",True,2,1,3,2022,48.60708081761006,19.9705265283296,50.18205,30.480425,64.635375,11.2835,137.6592,815.6216,532.3457,587.2784,702.8455,1070.8077,1808.7511,1954.9027,1686.8292000000004,1514.4885,1528.6523999999995,1377.2448000000002,1228.8958,82.09664978099998,29.246931478,47.12361950200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926433,9.525642,3.186681,4.347091799999999,13.955865,7.2856671,12.0269796,24.64545,21.5186766,11.302446,23.16084,36.70280505,13.7657907,28.208730000000003,51.6855309,14.5668207,31.47498,65.72309955000001,23.347555199999995,33.73738680000001,83.68008590699999,35.096225043000004,31.379988869,2008-08-07,,PG6,1.5214,0.0,0.0,1.5214,4954.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20208,TR20200,2022-03-01,9527,True,2,1,3,2022,51.49986918238994,21.159046431910724,53.1686,32.294425000000004,68.48205,11.9551,145.8518,864.1622000000001,564.0273000000001,622.2295,744.6745,1134.5353,1916.3967,2071.2462,1787.2193000000002,1604.6208,1619.6276,1459.2095000000002,1302.0322,86.98252419500002,30.98752425,49.928119899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981567,10.092498,3.3763248,4.6057989,14.786429999999996,7.7192484,12.7427109,26.112195,22.79931405,11.9750442,24.53913,38.887098,14.5849719,29.88738,54.76150319999999,15.4337559,33.348075,69.63443534999999,24.73707240000001,35.7450846,88.66007361199999,37.18495191299999,33.247445853,2007-08-07,,PG6,1.5653,0.0,0.0,1.5653,5320.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20216,TR20200,2022-03-01,82124,True,2,1,3,2022,51.49986918238994,21.159046431910724,53.1686,32.294425000000004,68.48205,11.9551,145.8518,864.1622000000001,564.0273000000001,622.2295,744.6745,1134.5353,1916.3967,2071.2462,1787.2193000000002,1604.6208,1619.6276,1459.2095000000002,1302.0322,86.98252419500002,30.98752425,49.928119899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981567,10.092498,3.3763248,4.6057989,14.786429999999996,7.7192484,12.7427109,26.112195,22.79931405,11.9750442,24.53913,38.887098,14.5849719,29.88738,54.76150319999999,15.4337559,33.348075,69.63443534999999,24.73707240000001,35.7450846,88.66007361199999,37.18495191299999,33.247445853,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20217,TR20200,2022-03-01,7361,True,2,1,3,2022,51.49986918238994,21.159046431910724,53.1686,32.294425000000004,68.48205,11.9551,145.8518,864.1622000000001,564.0273000000001,622.2295,744.6745,1134.5353,1916.3967,2071.2462,1787.2193000000002,1604.6208,1619.6276,1459.2095000000002,1302.0322,86.98252419500002,30.98752425,49.928119899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981567,10.092498,3.3763248,4.6057989,14.786429999999996,7.7192484,12.7427109,26.112195,22.79931405,11.9750442,24.53913,38.887098,14.5849719,29.88738,54.76150319999999,15.4337559,33.348075,69.63443534999999,24.73707240000001,35.7450846,88.66007361199999,37.18495191299999,33.247445853,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,20235,TR30200,2022-03-01,"23861,3",True,1,1,3,2022,45.6115094637224,17.554054240679573,48.0147,30.2315,57.4226,11.8172,134.0052,818.5443999999999,647.5383999999999,574.3982,573.0215000000001,989.034,1544.5588999999998,1627.0498,1569.7994,1508.4474999999998,1566.9886,1362.7107999999998,1215.6838000000002,86.44078540499999,30.78791214,48.158100641,19.877031,5.2488975,13.193973000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894897,9.201318,3.0781818000000003,4.1990631,13.480695,7.0375938,11.617370700000002,23.80632,20.786100450000003,10.917597,22.37226,35.560880100000006,13.297091100000005,27.24828,49.925937450000006,14.0708343,30.40332,63.4854381,22.5525762,32.5886988,80.83120486300001,33.901352108,30.311583205,2007-01-07,,PG6,1.7028,0.0,0.0,1.7028,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,30147,TR30100,2022-03-01,6401,True,1,1,3,2022,39.473974763406936,15.450534615693838,41.6,24.8,50.0,10.35,115.0,834.6999999999999,491.6,502.45,498.8,861.1500000000001,1348.6999999999998,1417.65,1407.6,1324.8250000000005,1354.4,1238.5000000000002,1150.4,75.34249460000001,26.835,41.9749908,10.3949838,2.745,6.899972399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779994,8.019966,2.6829714,3.6599451,11.74992,6.134036699999999,10.1258109,20.749845,18.1173153,9.5158902,19.49991,30.995118150000003,11.589884099999995,23.74990499999999,43.5158385,12.2642979,26.49987,55.33448324999999,19.657058400000004,28.404668399999988,70.4531845,29.5488,26.4198934,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,30148,TR30100,2022-03-01,"11250,5",True,0,1,3,2022,39.473974763406936,15.450534615693838,41.6,24.8,50.0,10.35,115.0,834.6999999999999,491.6,502.45,498.8,861.1500000000001,1348.6999999999998,1417.65,1407.6,1324.8250000000005,1354.4,1238.5000000000002,1150.4,75.34249460000001,26.835,41.9749908,10.3949838,2.745,6.899972399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779994,8.019966,2.6829714,3.6599451,11.74992,6.134036699999999,10.1258109,20.749845,18.1173153,9.5158902,19.49991,30.995118150000003,11.589884099999995,23.74990499999999,43.5158385,12.2642979,26.49987,55.33448324999999,19.657058400000004,28.404668399999988,70.4531845,29.5488,26.4198934,2007-01-07,,PG2,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,30149,TR30100,2022-03-01,6257,True,0,1,3,2022,39.473974763406936,15.450534615693838,41.6,24.8,50.0,10.35,115.0,834.6999999999999,491.6,502.45,498.8,861.1500000000001,1348.6999999999998,1417.65,1407.6,1324.8250000000005,1354.4,1238.5000000000002,1150.4,75.34249460000001,26.835,41.9749908,10.3949838,2.745,6.899972399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779994,8.019966,2.6829714,3.6599451,11.74992,6.134036699999999,10.1258109,20.749845,18.1173153,9.5158902,19.49991,30.995118150000003,11.589884099999995,23.74990499999999,43.5158385,12.2642979,26.49987,55.33448324999999,19.657058400000004,28.404668399999988,70.4531845,29.5488,26.4198934,2007-01-07,,PG2,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,30156,TR30100,2022-03-01,"14246,6",True,1,1,3,2022,39.473974763406936,15.450534615693838,41.6,24.8,50.0,10.35,115.0,834.6999999999999,491.6,502.45,498.8,861.1500000000001,1348.6999999999998,1417.65,1407.6,1324.8250000000005,1354.4,1238.5000000000002,1150.4,75.34249460000001,26.835,41.9749908,10.3949838,2.745,6.899972399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779994,8.019966,2.6829714,3.6599451,11.74992,6.134036699999999,10.1258109,20.749845,18.1173153,9.5158902,19.49991,30.995118150000003,11.589884099999995,23.74990499999999,43.5158385,12.2642979,26.49987,55.33448324999999,19.657058400000004,28.404668399999988,70.4531845,29.5488,26.4198934,2007-01-07,,PG2,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,30236,TR30200,2022-03-01,4073,True,1,1,3,2022,58.48659400630915,22.509159141489363,61.5681,38.7651,73.6317,15.153,171.8318,1049.6005,830.324,736.5376,734.7722,1268.2153,1980.5521,2086.3288,2012.918,1934.2473,2009.3135,1747.3731,1558.8436,110.841029969,39.478637182,61.752026084,25.48784115,6.730557,16.9183308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1475,11.79864,3.9470736,5.3843541,17.286044999999998,9.024141899999998,14.896675800000002,30.526425000000003,26.65351845,13.9993536,28.68747,45.59886600000001,17.0505126,34.93986,64.0188792,18.0426894,38.985555,81.40608495,28.91858219999999,41.7877914,103.647967592,43.470816131,38.867901157,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40128,TR40300,2022-03-01,30353,True,0,1,3,2022,35.719532247557005,12.592418864491192,38.0779,23.7987,44.7773,10.0907,84.5806,562.8423,407.3389,346.1764,480.258,849.9945000000001,1281.6074999999998,1326.6825,1388.0832999999998,1308.7383,1178.4215,952.3895,855.7330999999999,42.03466542699999,16.32802552,25.807823896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742518,7.634622,2.5540362,3.4840637999999995,11.185365,5.8392654,9.639268799999998,19.752869999999994,17.246781300000002,9.058573199999998,18.56298,29.505812100000007,11.032868699999998,22.60876499999999,39.321435300000005,10.7082471,23.828055,43.5716211,15.478207200000003,22.366378799999996,55.47647626,23.267202337,20.803551333,2007-01-07,,PG5,1.3533,0.0,0.0,1.3533,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40129,TR40100,2022-03-01,8627,True,1,1,3,2022,47.03971270358306,16.583191331276968,50.1455,31.341,58.968,13.2886,111.3858,741.2172999999999,536.4317,455.8858,632.4604999999999,1119.3738999999998,1687.773,1747.133,1827.9924,1723.5018000000002,1551.8851000000002,1254.2194000000002,1126.9308999999998,55.356229576,21.50267928,33.986801377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977832,10.054098,3.363453,4.5882309,14.730104999999998,7.689825900000001,12.6941061,26.01273,22.71254655,11.9293674,24.44574,38.85663480000001,14.529339900000004,29.773665,51.78302849999999,14.1020139,31.37949,57.38041845,20.383902000000003,29.45485979999999,73.058004324,30.641088093,27.396711795,2007-01-07,,PG9,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40141,TR40100,2022-03-01,"10095,8",True,0,1,3,2022,47.03971270358306,16.583191331276968,50.1455,31.341,58.968,13.2886,111.3858,741.2172999999999,536.4317,455.8858,632.4604999999999,1119.3738999999998,1687.773,1747.133,1827.9924,1723.5018000000002,1551.8851000000002,1254.2194000000002,1126.9308999999998,55.356229576,21.50267928,33.986801377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977832,10.054098,3.363453,4.5882309,14.730104999999998,7.689825900000001,12.6941061,26.01273,22.71254655,11.9293674,24.44574,38.85663480000001,14.529339900000004,29.773665,51.78302849999999,14.1020139,31.37949,57.38041845,20.383902000000003,29.45485979999999,73.058004324,30.641088093,27.396711795,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40142,TR40100,2022-03-01,2465,True,0,1,3,2022,47.03971270358306,16.583191331276968,50.1455,31.341,58.968,13.2886,111.3858,741.2172999999999,536.4317,455.8858,632.4604999999999,1119.3738999999998,1687.773,1747.133,1827.9924,1723.5018000000002,1551.8851000000002,1254.2194000000002,1126.9308999999998,55.356229576,21.50267928,33.986801377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977832,10.054098,3.363453,4.5882309,14.730104999999998,7.689825900000001,12.6941061,26.01273,22.71254655,11.9293674,24.44574,38.85663480000001,14.529339900000004,29.773665,51.78302849999999,14.1020139,31.37949,57.38041845,20.383902000000003,29.45485979999999,73.058004324,30.641088093,27.396711795,2007-01-07,,PG9,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40143,TR40200,2022-03-01,"2793,5",True,0,1,3,2022,48.296675570032576,17.02632963349183,51.4855,32.1784,60.5437,13.6437,114.3621,761.0236000000001,550.7659,468.0672,649.3605000000001,1149.2845999999995,1732.8727,1793.8186000000003,1876.8391,1769.556,1593.3535999999997,1287.7336,1157.0437000000002,56.835416258,22.077257376,34.894970603000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003959,10.322796,3.4533468,4.7108409,15.123809999999995,7.895327700000001,13.0333149,26.70801,23.3194623,12.2482266,25.09908,39.89494665,14.9177208,30.569385,53.166801750000005,14.4788844,32.218095,58.913591100000005,20.9286324,30.2418924,75.01017274200001,31.459900696,28.128752493,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40244,TR40200,2022-03-01,2345,True,0,1,3,2022,32.89659120521173,11.631747684751408,35.9127,22.47775,41.01545,9.0858,76.6052,605.8229,357.79279999999994,312.8799,434.9144,769.5403,1159.9728,1239.3775999999998,1244.5874,1188.0060000000003,1131.553,1037.4651,920.8131,45.973914051,17.858194752,28.226385668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671742,6.906948,2.3106198000000004,3.151992,10.119255,5.282727599999999,8.720499000000002,17.87016,15.6029742,8.195252400000001,16.7937,26.6935833,9.981423900000005,20.45387999999999,37.47659865,10.5621603,22.822155,47.6550318,16.928915399999998,24.46264919999999,60.675444147,25.447783592,22.753309687,,,,,,,,,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40245,TR40200,2022-03-01,"18347,9",True,0,1,3,2022,37.39804332247557,13.22339145017723,40.8269,25.55355,46.62785,10.3291,87.0876,688.7217,406.7517,355.6935,494.4268,874.8413,1318.6994,1408.9692000000002,1414.8926,1350.5680999999995,1286.3906000000002,1179.4278,1046.8139,52.264816359,20.301844832,32.088781079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763668,7.852031999999999,2.6267934000000004,3.583323,11.503875,6.0056037,9.9138603,20.31534,17.73802725,9.3166398,19.09158,30.34623765,11.347189500000002,23.25258,42.60480285,12.0074673,25.94496,54.17594429999999,19.245394800000003,27.809874,68.97795135500002,28.93012339,25.866673059000004,2007-01-07,,PG2,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40246,TR40300,2022-03-01,4853,True,0,1,3,2022,37.39804332247557,13.22339145017723,40.8269,25.55355,46.62785,10.3291,87.0876,688.7217,406.7517,355.6935,494.4268,874.8413,1318.6994,1408.9692000000002,1414.8926,1350.5680999999995,1286.3906000000002,1179.4278,1046.8139,52.264816359,20.301844832,32.088781079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763668,7.852031999999999,2.6267934000000004,3.583323,11.503875,6.0056037,9.9138603,20.31534,17.73802725,9.3166398,19.09158,30.34623765,11.347189500000002,23.25258,42.60480285,12.0074673,25.94496,54.17594429999999,19.245394800000003,27.809874,68.97795135500002,28.93012339,25.866673059000004,2007-01-07,,PG5,1.5718,0.0,0.0,1.5718,5532.0,
21/22,HAOUZ,Ouled Moussa,AF,AF1,40257,TR40300,2022-03-01,"4332,2",True,0,1,3,2022,37.39804332247557,13.22339145017723,40.8269,25.55355,46.62785,10.3291,87.0876,688.7217,406.7517,355.6935,494.4268,874.8413,1318.6994,1408.9692000000002,1414.8926,1350.5680999999995,1286.3906000000002,1179.4278,1046.8139,52.264816359,20.301844832,32.088781079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763668,7.852031999999999,2.6267934000000004,3.583323,11.503875,6.0056037,9.9138603,20.31534,17.73802725,9.3166398,19.09158,30.34623765,11.347189500000002,23.25258,42.60480285,12.0074673,25.94496,54.17594429999999,19.245394800000003,27.809874,68.97795135500002,28.93012339,25.866673059000004,2007-01-07,,PG5,1.5718,0.0,0.0,1.5718,5532.0,
